userId,nickname,gender,age,birthday,viptype,level,sign,eventCount,followsCount,province,city,listenSongs
109504544,深藏__,1,0,2040-01-01,11,8,,0,4,0,100,3816
401779693,说唱一我说你玛呢,1,0,2040-01-01,0,7,,0,1,510000,510500,2404
392645286,梵折,2,26,1995-01-25,0,6,喜欢一个人真是没有什么理由的 ,13,3,330000,330100,857
503787979,发条橙folklore,0,0,2040-01-01,0,7,,1,14,530000,530700,2511
433678702,桑桑_ssan,2,0,2040-01-01,0,5,,0,3,440000,440100,895
401812008,hahaha笑哈哈,2,0,2040-01-01,0,7,,0,2,610000,610100,1604
601441804,欢少哼噜噜,1,0,2040-01-01,0,6,,0,5,610000,610100,564
330906995,白木海斗,2,0,2040-01-01,11,9,树海上の塔 摇摇欲坠,6,10,0,100,10812
109215460,霉杜莎之瞳,1,23,1998-09-30,11,8,Tres cosas no pueden ser ocultadas por mucho tiempo  el sol☀️  la luna🌙️  y la verdad  ,28,263,1000000,1000200,5866
322130992,渐渐被你吸弓I,1,26,1995-05-08,11,8,,6,21,340000,340200,4885
480267297,Chyr_Je,0,22,1999-03-10,0,7,,0,11,510000,510100,2756
323401929,叶吾,1,19,2002-11-16,0,8,独角兽,12,110,420000,421100,6388
504827217,拒绝某音,1,18,2003-03-03,0,8,拒绝某音,1,45,340000,340100,4281
548125118,期盼月山习的喜欢,1,0,2040-01-01,0,7,ahaze ,1,25,410000,419001,2247
246447576,乄乂乁歌儿,1,23,1998-06-12,0,8,水变成了红色 ,2,3,110000,110101,4905
250350999,清晨小鹿hero,2,0,2040-01-01,11,8,嗯嗯 ,0,6,220000,220200,4208
489739163,天涯过客tygk,1,26,1995-05-31,0,7,有好听的歌告诉我,15,22,130000,131000,2705
433139288,全中国花式抖腿锦标赛冠军,1,21,2000-11-06,0,8,世界太黑 童话太假 人心太暗 我们太傻 ,5,12,650000,650100,3596
71913485,微风旭日,0,32,1989-01-01,0,10,,62,9,350000,350200,26526
255657827,FAT-HOOD,1,0,2040-01-01,0,7,,0,126,0,100,2636
399312173,陈牙不是牙,1,0,2040-01-01,0,8,不能抖掉耳机的电音 不是好电音 ,0,9,370000,370500,3221
570101082,Eminem_1234,1,19,2002-10-08,11,6,,11,23,310000,310101,700
567593808,domiante1708,1,24,1997-08-12,0,9,,0,18,140000,140700,8400
91148523,PantaloonQQQ,1,0,2040-01-01,11,9,2021高考必胜,100,110,0,100,16528
283898944,这里一个ST,1,24,1997-06-14,11,8,人生最遗憾的事从来都不是失败 而是我本可以,1,11,330000,330400,6647
513633739,请认真和我恋爱x,2,20,2001-10-01,11,8,占据我心,7,5,210000,211300,4837
341225227,木槿落尘汐,1,24,1997-06-28,0,8,,0,18,350000,350200,3547
114081791,冰榶葫芦,1,31,1990-04-10,0,7,👈荣获06年时代周刊年度人物 以及08年感动中国组委会特别大奖,3,15,110000,110101,2096
441892027,Pachara,2,0,2040-01-01,0,7,走在风中今天阳光突然好温柔,26,24,0,100,2413
500795181,谷阿莫1706,1,0,2040-01-01,0,2,,1,8,440000,440100,67
293870674,xz111000,2,26,1995-11-19,11,9, 总有人在我们看不见的时光里干着有意义的事情,1,3,460000,460200,9390
512710865,簪缨问君,2,0,2040-01-01,11,7,凡人终有一死,24,40,0,100,1595
335747148,Nason-TaylorSwift13,2,0,2040-01-01,0,7,好好学习天天向上,9,29,0,100,2452
247653804,给我一个桃子丶,1,27,1994-01-23,0,9,  等钱来,24,47,320000,320600,8664
344202984,月影97,2,24,1997-08-20,0,8,趁着这未央的寒凉 前往那片宁静的地方 绿翠环绕 还有那半池的荷 花开花落伴我几个春秋了 春去秋来 也不知下一枝滕花缠上了谁的指尖 生存的孤独 淡薄的一点情意 处处收束 都是无可奈何 ,2,56,110000,110101,4596
454933496,Urfault,1,0,2040-01-01,11,9,you re still young and stupid,36,62,1000000,1005800,8170
421222534,汉卿_1988,1,0,2040-01-01,0,7,一切都是最好的安排,1,2,330000,330300,2578
372838825,not_mine,2,0,2040-01-01,0,7,沉 ,0,51,0,100,1926
580505771,Okawari锅包又,2,0,2040-01-01,0,5,,1,0,0,100,253
574163284,GetItTogether,1,23,1998-05-31,11,7,,2,11,320000,320900,1825
445808380,小胖子Cl,2,25,1996-11-11,11,7,,7,6,1000000,1004700,1085
317713826,音质控深度致死患者,0,0,2040-01-01,11,8,,4,8,0,100,6514
51898009,衔淚诗,2,0,2040-01-01,11,9,情话只是偶尔兑现的谎言,0,17,0,100,9274
130042061,清晨看到你侧脸,1,27,1994-12-19,0,9,多年以后你还会记得我吗  ,0,24,370000,370300,9416
349989741,啃西瓜的小闹,2,30,1991-04-26,0,8,静若处子 动如脱兔 ,8,69,210000,211100,4421
9060310,噢ye,2,27,1994-02-26,11,9,经常失眠 又哭又笑 是人也不是 ,89,116,530000,530100,8272
66561152,嗯冲啊丶,1,25,1996-08-24,10,8,我会吹泡泡,33,61,370000,371400,6605
349671959,zhou巛博,1,25,1996-02-13,0,8,只要你愿意 我可以等你十年,18,68,510000,510100,7209
392699888,PGonv,1,0,2040-01-01,0,8,,0,33,0,100,4328
415436910,须羽123,1,31,1990-01-01,0,9,,0,3,430000,430300,9147
545094483,九三要开心,2,0,2020-01-01,0,8,,0,8,1000000,1005100,5193
501975219,防弹雪米饼,2,23,1998-06-25,0,9,和防弹一起走下去 fighting b站 同名,180,112,370000,371300,9225
437184088,金幼拉,2,0,2040-01-01,0,6,,0,18,0,100,680
115691031,王叔叔X,1,0,2040-01-01,0,8,,0,9,620000,621000,3194
133803419,yunyun22222,2,25,1996-10-21,0,7,,0,3,440000,440100,2303
371416522,一颗安静的木卫四,2,0,2040-01-01,0,8,安静听歌 ,35,60,0,100,4585
17863263,定期改名,0,0,2040-01-01,10,9,今晚吃什么,18,51,0,100,11875
42142490,轮回Samsara丶,0,26,1995-01-01,0,8,,5,31,1000000,1010000,7692
128136139,帐号已注销,0,0,2040-01-01,0,8,,2,47,0,100,4082
380254647,_A_mazing,2,24,1997-11-24,11,9,Balababa,15,12,320000,320100,9711
105159968,王祖贤i_,2,0,2040-01-01,0,9,一生被爱 何德何能,8,16,1000000,1000500,9721
289106233,Reaci,1,25,1996-11-05,11,9,但你已爱上漂泊 ,3,65,420000,429005,11666
574142349,咪牟,2,0,2040-01-01,0,8,,2,30,510000,510100,7856
246737790,Sin19,2,0,2040-01-01,11,9,我有故事和酒 你愿意带点牛肉干花生米麻辣烫小龙虾小丸子炸鸡排手抓饼两瓶可乐盐酥鸡东坡肘子酱牛肉糖醋排骨红烧肉水煮鱼番茄牛腩炸鸡腿烤冷面鸡柳葱油鱼可乐鸡翅啤酒鸭羊肉串溜肉段红烧狮子头宫爆鸡丁辣子鸡铁板烧烤肉年糕口水鸡炖羊肉卤鸭叫花鸡剁椒鱼头麻辣烫奶茶烤鱼来看我跟我一起喝点吗 ,10,52,0,100,19605
614289773,芋柒啊,1,0,2040-01-01,0,7,我希望有个如你般的人,1,4,540000,542400,2800
581453608,n_nOzZ,0,0,2040-01-01,0,7,,0,3,1000000,1010000,1948
35437821,北雁云依123,1,0,2040-01-01,0,7,你要适应这个世界所有的温度 不管是季节还是人心 ,290,31,0,100,2040
609425875,超酷超美,2,0,2040-01-01,0,8,最爱民谣,0,7,110000,110101,3044
63552892,just-satellites,1,0,2040-01-01,10,9,咸鱼  3▓▒,1,17,450000,450200,9255
394137628,_贾富贵儿_,1,22,1999-02-20,0,9,,0,20,130000,130600,18871
416382186,缄口再三,2,0,2040-01-01,0,8,总是自作多情 然后自我否定,16,77,370000,371600,3018
98222130,霜蟾,1,0,2040-01-01,0,10,音乐真好,0,75,0,100,26309
118328417,资本暴徒,0,0,2040-01-01,0,9,整挺好,0,95,0,100,8769
340695507,我能怎么办阿我也很想睡阿,2,25,1996-05-21,0,8,,0,6,420000,421200,7107
347246882,Meng妹SOPII,2,17,2004-11-22,0,7,指挥官 终于  终于  找到您了啊 ,13,168,1000000,1002000,2243
412277993,YaNgXiN99,2,0,2040-01-01,0,9,,285,142,0,100,11092
348165045,我的眼里只有胸,1,31,1990-01-01,0,7,老子不信小编有女朋友 ,0,18,510000,510100,1407
419767893,我一路向邶,1,20,2001-06-23,0,8,,0,48,210000,210100,5883
374910705,heeheey,1,24,1997-10-05,0,9,,16,82,420000,420100,10235
42694024,Yam_z,1,26,1995-07-21,0,8,Y M,30,15,410000,410300,6888
389811075,用户389811075,0,0,2040-01-01,0,7,,0,2,330000,330200,2038
89967008,cartman_butters,2,23,1998-10-11,0,8,明天不要醒来,1,18,0,100,3524
44361135,_朝辞白帝,2,24,1997-01-01,0,7,我与春风皆过客  你携秋水揽星辰,4,6,220000,220100,2051
347937397,风间植树,2,0,2040-01-01,0,10,人生如逆旅 我亦是行人,139,48,0,100,25632
365945868,饮过几番浓情,1,26,1995-03-30,0,7,白茶清欢无别事 我在等风也等你,0,16,320000,321100,2763
372519289,我只能扮演个弟弟c,1,21,2000-11-20,0,9,时间像奔跑的火车记忆它是乘客载着悲伤快乐 再见了 要各自安静生活了 往事就化成断点零星飘荡回忆了 ,7,42,450000,450300,9429
320361088,哀殇无人懂,2,0,2040-01-01,0,8,to be a better man,36,14,130000,130900,3280
389078934,兔叽吉吉吉吉,1,0,2040-01-01,0,7,卵子东西,9,44,0,100,2528
581205568,小十七_同学,1,31,1990-01-01,0,8,,0,4,510000,510100,4882
516270937,难绘渔火,1,0,2019-10-22,11,9, 所幸 你眼底仍有余烬  ,14,3,1000000,1005900,10119
453332401,羽生川,0,22,1999-06-23,11,7,,0,19,1000000,1000500,1040
258074569,乱喵先生,1,24,1997-06-17,0,8,那个 总之请多多指教 喜爱电音 ACG 古典乐 爱写作和料理 ,15,59,610000,610200,3250
320231310,zz面具人生,1,26,1995-03-10,0,7,心微动 奈何情已远 物已非 人已飞 事事非 往事不可重 ,3,19,310000,310101,1904
434188956,棉袄里穿短袖的小茹,2,18,2003-08-22,0,7,温柔小茹超卡哇伊ฅ,0,79,1000000,1010000,1868
376625175,统计的Girl,2,23,1998-03-16,11,8,,0,9,340000,340800,6931
515569084,苍苍rua,2,0,2040-01-01,0,7,,0,4,430000,430100,2358
262168603,沉沉沉沉沉沉浮,1,0,2040-01-01,11,8,,0,8,320000,321200,3946
18519043,浅岸shine,2,0,2040-01-01,11,9,,0,2,430000,430300,9698
435502727,头像代表一切,1,17,2004-08-22,11,7,南村萝莉欺吾老无力 轮流与吾发生性关系,7,34,440000,441300,2753
375078273,多9没见她,1,19,2002-06-20,11,7,你 耳 機 裡 在 放 什 麼 歌 鴨 ,1,163,110000,110101,2338
111064875,忽闪忽闪滴,2,31,1990-01-01,11,8,음오아예   홍기     두준    J如此美好   美好如此,40,23,310000,310115,4577
127874832,邓也潇,2,24,1997-11-15,0,10,不一样的我 ,21,44,320000,320100,24004
108731157,瞎起个名字吧610,2,0,2040-01-01,11,7, ,6,1,0,100,1434
595267267,安妥稳当,1,27,1994-02-12,0,7,有空南通约一下子,6,8,320000,320600,2070
97023226,像疯壹样自由,1,27,1994-10-21,0,7, ,1,9,510000,510900,2255
512686898,帐号已注销------------------,2,23,1998-10-08,0,8,看一个人不顺眼 他做什么都不会顺眼 ,2,338,210000,211000,4302
62907980,析夜丶,1,29,1992-01-01,0,8,,40,8,420000,420100,7206
292562146,蛋壳鸡丶,1,21,2000-05-26,0,8,这个用户很懒 没有留下什么东西 ,6,27,440000,440300,6037
119804990,吱乌耗,1,0,2020-01-02,0,9,生活真的如此不堪 让你不经意间总是皱着眉头 ,6,72,1000000,1004300,8410
266058471,吼吼说说,1,0,2040-01-01,0,7,,0,10,320000,320500,2341
7385746,王者归来2856,1,30,1991-06-18,0,8,,14,39,110000,110101,4221
323341408,阿比盖尔--威廉姆斯,1,18,2003-02-24,0,9,不要停下来啊特效man   ,380,291,520000,520100,8438
73705491,越来越柔软的小小麻,2,0,2040-01-01,0,8,,0,6,0,100,6268
112002238,唐浩恩,1,0,2040-01-01,0,7,,0,0,500000,500233,2402
273424126,borisbrejchagod,1,21,2000-03-21,11,8,Techno tech house 浩室,17,44,410000,410200,5688
444939035,凝晨早晨的晨,1,19,2002-11-23,10,8,忠己,7,118,1000000,1007800,5683
325308019,咕噜天行者,1,0,2040-01-01,11,8,咕噜天行者,1,17,410000,411200,5876
34213744,现任云村村长,1,22,1999-11-25,11,10,😪,33,131,340000,340800,23227
102556595,Jason是个没人要的单身狗,1,29,1992-07-21,11,7,,0,10,230000,230100,1117
279344372,天呐哦,0,0,2040-01-01,0,7,,0,3,230000,230100,1607
263501977,这总没人要了,1,0,2040-01-01,0,8,ϵ   Θ   ϶,1,16,0,100,6644
475246527,BettyCC2017,2,0,2040-01-01,0,7,,3,33,0,100,2214
300252561,jjjjjjlk,1,0,2040-01-01,11,9,,0,20,110000,110105,8179
479316960,马克尼玛,1,0,2040-01-01,11,8,如果每个人都理解你 那你得普通成什么样 ,42,55,0,100,3144
307968885,不爱游泳的鲤鱼,1,26,1995-05-02,10,9,,0,1,450000,450100,13191
323131249,半人丶无趣,1,0,2040-01-01,0,5,悠悠晚风轻轻吹冷却的野火堆,0,3,520000,520100,206
416350171,帐号已注销,0,0,2040-01-01,0,7,,64,655,0,100,1632
362241528,霍霍01238,0,0,2040-01-01,11,8,,1,67,440000,440300,4195
560344696,hyun-a2,2,0,2040-01-01,0,6,,0,33,650000,654300,815
29399547,starshield,0,0,2040-01-01,11,8,,0,28,330000,330600,3692
95563539,匚Rui,2,0,2040-01-01,11,8,,2,20,0,100,7206
72072150,KeepYourEyeOpen,0,0,2040-01-01,0,7,KeepYourEyeOpen,1,11,320000,320100,1279
478698806,怂出一片天DT,1,0,2040-01-01,0,9,,0,1,320000,320500,8632
317737034,h-x--,1,0,2040-01-01,0,7,,1,7,340000,340100,2247
506347625,丸子郜,2,0,2040-01-01,0,6,你有空吗可以和我在一起吗,8,11,320000,320300,856
607873211,狂暴柴柴头,2,0,2040-01-01,0,7,爱会来的 在对的时候,10,6,0,100,1161
448149899,徐怀瑾,2,23,1998-02-19,11,8,伪社会性动物,349,195,420000,420100,4210
330049119,阿丿无,1,31,1990-01-01,11,7,,2,13,610000,610100,2221
365339443,愿你忧_,1,0,2040-01-01,0,7,,0,12,370000,370100,2946
392505898,Kathy云,2,0,2040-01-01,0,7,放弃不难 但坚持一定很酷,7,9,0,100,1092
342571149,智障hellokitty,2,23,1998-09-01,11,8,,9,38,530000,530100,3399
316918153,WongXiaoSam,1,31,1990-01-01,0,8,生活多么的奇葩,0,2,440000,440700,7194
483532416,JoKer丨Xxxx,1,22,1999-02-04,11,9,喜静喜闹 喜乐无常 ,0,13,520000,520100,9179
267744674,南蛮狂徒忆北雪,1,23,1998-01-21,0,7,北蜀佳人思南雨,3,10,230000,231200,1826
53740236,纵身一跃的爱情,1,23,1998-07-27,0,7,爱里约 爱哈士奇 ,14,24,110000,110101,1845
431533605,一丝欧气遇见你,1,0,2040-01-01,0,7,,1,101,0,100,1987
60246749,是丽娟啊,2,25,1996-11-26,11,8,要一直做个温柔的人呀,1,19,440000,440100,7289
328327774,突然就好想,1,0,2040-01-01,0,8,,0,9,430000,430400,3039
556567687,RebeccaHMl,0,0,2040-01-01,11,7,,0,6,440000,440300,2896
119729362,人生-此刻,1,26,1995-01-15,0,8,,13,41,420000,420100,4444
71079676,Hello-DDong啊,2,31,1990-06-05,11,9,健 康 快 樂,63,1,440000,440300,18265
265648284,时尚音乐频道,1,0,2040-01-01,0,7,,1,26,420000,420300,2438
9507719,Keithmoom,1,0,2040-01-01,11,9,  When I can  I will ,325,68,0,100,19946
537282961,又起风了_Pyo5,1,0,2040-01-01,0,8,,1,16,610000,610100,6410
269551615,回到梦起的地方,1,31,1990-01-01,0,8,一花一世界,1,3,430000,430100,6402
55170896,Madasha,1,32,1989-07-06,0,8,愛有多銷魂  就有多傷人  ,0,11,110000,110101,3229
392069290,阿漾真的不胖,2,23,1998-01-26,11,8,我会在一个夏日去见你,7,12,510000,510300,6455
112939954,空灵挂件,1,31,1990-01-01,11,8,Where are you now ,17,46,440000,440600,7560
337529674,音乐初级孤独患者,1,26,1995-01-01,0,9,,0,14,320000,320100,9602
124286902,-_-mutex,0,31,1990-10-28,0,8,membetberry,2,26,1000000,1003600,5279
513616961,ozbika2002,2,19,2002-01-21,0,6,,6,1,650000,650100,483
125153750,NXWY,0,24,1997-09-02,0,9,,0,17,500000,500101,10272
333198006,梨花麽麽,2,0,2040-01-01,11,8,,0,15,450000,450100,3692
403293780,昏暗的路口,1,0,2040-01-01,0,8,,0,18,0,100,6281
621094578,李啷gei,0,0,2040-01-01,0,5,,0,4,150000,150100,325
431719622,小时约,1,0,2040-01-01,0,7,,0,7,210000,210200,1217
283838007,TACO-coco,2,23,1998-01-23,11,7,,0,6,510000,510100,2899
444601252,GoodNightFerial,1,21,2000-05-08,11,8, ,3,46,350000,350800,6340
336979207,kaazaf,1,0,2040-01-01,11,9,,3,283,0,100,10433
566649210,小王想恋爱了,1,0,2040-01-01,11,10,事已至此 先干饭吧,11,66,0,100,22670
540958876,郝晴天,1,0,2040-01-01,0,5,,0,0,410000,410500,249
299146417,王以山_,1,21,2000-11-14,0,8,Instagram underthestructure ,2,112,310000,310101,6281
495071289,jessejjj,2,35,1986-02-19,0,7,I was made for you   ,40,19,610000,610100,2787
66799826,鞋带卡住我的喉咙,2,25,1996-02-01,0,7,喜欢我你就摇 不喜欢我你就滚,20,62,370000,371000,1194
131656922,meresuy,1,25,1996-02-18,0,7,在大地上画满窗子,5,5,420000,420100,2325
444725034,西红柿配土豆,2,0,2040-01-01,0,7,闲人勿扰,65,26,0,100,1653
363707699,享受这段旅程,1,0,2040-01-01,0,8,,0,10,370000,370300,3392
330333380,英子子木,2,0,2040-01-01,0,6,,0,2,370000,371300,707
436039574,奥利弗是Oliver,2,0,2040-01-01,0,8,别怕 我不是什么好人,1,21,420000,420100,5203
357885950,雨霖铃unique,2,0,2040-01-01,0,9,动若疯兔 做个神经质的女神,16,2,330000,330700,11170
476952139,又萌又帅小男孩,1,0,2040-01-01,0,10,,0,22,0,100,20706
94099855,1C_MM,2,0,2021-01-01,11,8,好好学习 事业有成 努力锻炼,38,33,510000,510900,6328
1957886,时生,2,24,1997-03-26,11,9,We ll do it all everything on our own ,22,20,510000,510100,18138
89737048,_Memento____,1,28,1993-11-03,11,8,窗外的阳光告诉我 我在等待着什么 那就是我生存的意义 ,61,15,110000,110101,5496
349968290,我并不想这样做,1,19,2002-06-30,11,9,Come city   ,0,8,520000,522700,13039
346025182,俄老板_HouseMUZ,0,0,2019-03-04,11,9,网易音乐人,20,30,370000,370200,12309
455539065,蓉蓉蓉蓉蓉哥,2,0,2040-01-01,0,7,翻山越岭来相爱 ,0,4,520000,522200,2104
340588784,0929lys,2,0,2040-01-01,0,10,不忘初心 方得始终 初心易得 始终难守 ,3,21,430000,430100,23316
417982957,无力挽留谁_,1,25,1996-05-16,0,7,,9,9,130000,130600,1664
542505824,推阿公落屎坑,1,36,1985-06-23,0,7,无聊的我进了无聊的直播间,1,0,1000000,1010000,2899
375944645,紫檀霖屿,1,0,2040-01-01,0,9,,0,10,230000,230100,8279
569201214,KillYouIn3Days_,1,22,1999-08-02,11,8,迷失自我,3,36,110000,110101,3531
471835450,一位隐士高手,1,0,2040-01-01,11,7,,2,40,610000,610400,2076
598981387,F777之铁粉一枚,1,15,2006-11-21,0,5,嘿嘿,2,51,430000,430100,384
610723685,小憨憨哈呀,1,0,2040-01-01,0,5,,0,5,360000,361100,256
376284891,怕瓦砸头,1,24,1997-12-01,0,8,健健康康,2,19,370000,370900,3595
133353309,Pumpkin瓜哥,2,0,2040-01-01,0,8,我选择不与过去和解,4,5,0,100,5752
272934177,爱音乐的种田,1,23,1998-11-01,0,9,,1,54,310000,310101,8180
412284591,大叼女王,0,0,2040-01-01,11,7,,7,12,0,100,2473
395941995,左左煮粥,1,31,1990-01-01,0,8,这个人很懒 嗯 很懒,3,10,420000,420100,3012
73712393,Yolanda小一,2,25,1996-06-05,0,7,,1,4,230000,230100,2782
128160595,庄晓曼丶,1,0,2040-01-01,11,8,,4,4,0,100,5667
405162562,往亦耘音乐,1,0,2040-01-01,0,6,太过平庸 无以示人 ,0,7,440000,440800,517
620507832,评论区的浏览者最孤独,1,0,2040-01-01,0,8,人生若只如初见 何事秋风悲画扇 等闲变却故人心 却道故人心易变 ❤,5,25,410000,410100,4125
291630956,林小朋第一名,1,20,2001-03-18,0,8,为你打上花火,1,50,410000,410300,3481
341466689,Daxx7,1,0,2040-01-01,11,9,,4,16,0,100,13022
407726143,Man_华子,1,0,2040-01-01,0,7,,0,13,320000,320100,1901
97698163,Luna软糖,2,25,1996-12-04,0,8,  ˶´⚰︎ ˵  ,7,20,440000,440300,3624
317602084,____素颜,2,0,2040-01-01,0,10,愿世间所有人 都被善意相待   ,177,190,0,100,21543
349035199,是崽崽不是吴彦祖,2,0,2040-01-01,0,7,,1,7,350000,350600,1276
75672892,五百年前的盘丝大仙,1,30,1991-10-17,0,7,,0,5,310000,310101,2200
386378934,Sy_今天礼拜几,1,26,1995-11-05,0,9,生活再多失望 也要懂得善良 ,2,13,440000,440300,8497
566880742,不变的垚,2,0,2040-01-01,11,10,动态及评论图片文字除特殊说明的 均为原创记录 以后可能有点少了 真对不起自己   2020 12 14,1333,87,510000,510100,27361
371390842,墙灰灰灰灰灰,2,0,2040-01-01,0,8,你瞅啥 ,307,10,440000,441300,3693
362494706,熬夜的可,0,0,2040-01-01,0,6,,0,3,340000,340200,416
308926065,很苦的苦瓜-Z,1,28,1993-01-08,0,8,不念过去 不畏将来 笑在当下,0,2,440000,440100,3746
442264362,Fantoccinii_,2,0,2040-01-01,11,9,被历史耽误的文科生 被学习耽误的艺术生,5,89,0,100,13694
332791507,粒粒万象-,1,0,2040-01-01,0,8,近来多健忘,2,27,420000,420500,4170
1469818,吉瀚,0,31,1990-01-01,0,9,,0,6,310000,310101,11249
499808674,CQCQ-,1,18,2003-09-08,0,7,,4,17,430000,430400,1660
47605187,二有大月,1,0,2040-01-01,0,8,咳咳咳 哈哈哈 呦吼吼吼 ,6,13,120000,120101,6690
391281245,尤满了_,0,23,1998-05-22,0,8,,13,9,130000,130800,3442
332811833,曹吃吃_4l5b,1,22,1999-09-22,0,7,刷题小王子 羽毛球晕动员 创作型嗝手,2,12,320000,321300,2497
395037431,逗比只神,0,0,2040-01-01,0,6,,0,2,340000,340100,779
444676840,SilenceandLight,2,0,2040-01-01,0,8,南风知我意 吹梦到西洲,12,57,0,100,7161
246487188,kkzo95,1,26,1995-04-18,0,8,当我沉默的时候 我觉得很充实当我开口说话 就感到了空虚   鲁迅,2,13,440000,440300,6792
505360285,i现实里的童话i,1,19,2002-07-25,0,8,,2,11,320000,320400,3345
474731750,D3ath0523,0,18,2003-01-01,0,7,,7,34,650000,650100,1296
91733194,_花花啊_,2,0,2040-01-01,0,8,life is immense ,1,25,0,100,7314
451699025,为了加基森-,1,0,2040-01-01,0,6,,0,2,120000,120104,423
485711873,嘿嘿嘿嘿嘿嘿嘿嘿嘿hhhh,0,31,1990-01-01,0,7,,0,5,310000,310101,1311
117157138,naaaaaaaaaaaaaaaar,1,27,1994-10-13,0,9,,293,171,150000,150400,18527
502987578,WangWenXI_,2,21,2000-07-08,11,8,,34,17,520000,522200,3807
270822685,阿Q能不能快毕业,0,2,2019-01-01,11,9,使我身后有名 不如即时一杯酒,20,117,220000,220100,14545
255706783,忆九2333,2,0,2040-01-01,0,7,懒牵挂一笔一划 拂袖罢,10,7,410000,411300,1537
323957343,方石中国,1,12,2009-10-21,11,9,,7,51,340000,340500,8282
400993752,辱罵_無修正,2,0,2040-01-01,0,8,,1,3,110000,110101,4632
576307965,是七友诶,2,22,1999-02-15,11,8,没有,0,5,330000,330100,3851
428276577,don-t-know,1,18,2003-11-02,11,8,   ,0,18,310000,310113,3656
544298612,coke冰阔落,2,0,2040-01-01,10,8,冰阔落不听歌会死掉 ,0,61,0,100,4751
593313461,ADD8E6,1,0,2040-01-01,0,7,,1,40,310000,310101,1296
484592393,22平方,2,0,2040-01-01,11,7,,242,124,350000,350300,2016
588940785,死样子哟,1,0,2040-01-01,0,5,没有正确的选择 我们只不过要努力奋斗 使当初的选择变得正确 ,0,31,230000,230100,296
305424699,y红酒,2,0,2019-11-27,0,8,一杯红酒,4,0,0,100,3913
311732400,Color_4,1,0,2040-01-01,0,8,你走了真好 不然总担心你要走 ,0,48,430000,430300,3124
101828799,潜谴,2,0,2040-01-01,11,9,精分,14,85,0,100,13571
61031820,月之影-Aiwa,2,0,2040-01-01,10,8,人们总说时间可以改变很多事 但事实上必须由你自己做出那些改变 未来属于学习者 而不是认知者 ,89,83,0,100,7008
500300145,你是温柔本身_vzXd,2,25,1996-01-21,0,8,,0,0,440000,440600,5689
270454513,乐天_白,1,23,1998-06-22,11,8,,1,13,320000,320100,4645
30815105,当悲伤逆流淹死牛,1,25,1996-09-12,0,9,有些人25岁就死了 75岁才下葬,37,37,650000,654000,11497
279665737,waWarren,2,24,1997-02-25,0,8,异常遥远但热闹非凡 ,24,37,1000000,1004900,5483
467165204,阿尔伯特-爱因斯坦-杨,1,0,2040-01-01,0,7,,0,17,440000,441900,1234
271741267,孤独的赶路人_9tsN,1,24,1997-03-16,0,9,好像什么都来得及 又好像什么都无能为力 ,30,694,440000,440100,12691
443197129,倾国倾城只愿为你一人,0,0,2040-01-01,11,8,,1,31,0,100,4322
298528920,悲哀之羽,1,25,1996-08-19,11,8,愿乌鸦常年盘旋在无病呻吟的nt头上,2,15,330000,330500,3802
268608680,sorry全场的金鱼,2,25,1996-02-22,0,8,然而能击垮最坚硬的心的 从来都不是漫长的风刀霜剑 而只是半途中一只突然伸出来的手 或是那句在他耳边温声说出来的  回家吧  ,31,104,350000,350200,4922
267113171,Last_Gami,1,0,2040-01-01,0,8,,1,17,0,100,7885
398346180,西原呢,1,25,1996-01-24,11,8,主人很俗 ,8,22,420000,420500,4108
410735020,Kansas__,1,0,2040-01-01,0,3,,0,5,370000,370700,94
279999282,橘則,0,0,2019-12-03,0,9,Like a river flows surely to the sea ,22,22,320000,320100,10934
393172773,别烦啊啊,1,22,1999-03-05,0,8,喜欢跟合适哪个更重要,0,15,330000,330200,3113
267357480,-Yes-Man,1,25,1996-04-10,0,8,不忘初心 方得始终,0,31,340000,340100,5329
290689121,cc嗡嗡嗡,1,0,2040-01-01,0,6,,1,6,610000,610100,961
322681183,陆奇嗯,1,22,1999-04-20,11,9,大学狗∪･ω･∪,1,36,510000,511300,8666
476182532,梅舞秦,1,25,1996-12-15,11,8,1994年 真正电影的黄金时代啊  阿甘正传  肖申克的救赎  低俗小说  狮子王  这个杀手不太冷  真实的谎言  燃情岁月  天生杀人狂  蓝  白  红 三步曲 变相怪杰  生死时速  神探飞机头  四个婚礼一个葬礼  霸王别姬  还有最最爱的经典 夜访吸血鬼   ,97,72,360000,361000,4819
328630691,Zane_Wong,1,26,1995-06-06,0,8,Change myself ,0,30,440000,440100,3472
112941670,炸毛的炸毛,2,0,2040-01-01,0,6,,0,4,150000,150100,573
620104001,小miga酱1710,2,0,2040-01-01,0,8,,2,7,530000,530100,5939
397663954,Snoopac,1,24,1997-05-23,11,8,想开一间咖啡馆 全部放自己喜欢的音乐 谁来问歌名 我就跟谁做朋友 ,11,23,1000000,1000700,4958
434457188,快乐就完事辽,1,26,1995-03-10,11,10,生活本就沉闷 但跑起来就会有风,3,17,370000,371300,20694
39772892,-26C不止,1,0,2040-01-01,0,10,沉迷音乐 无法自拔,58,92,0,100,25887
401694964,冰糕123,1,23,1998-06-06,11,10,电子乐 ,12,46,510000,510100,21005
578764449,heinghe,2,0,2040-01-01,0,6,,0,18,440000,440500,693
277849784,雪色羽林,1,0,2040-01-01,0,9,是我,6,0,0,100,11747
